id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,Image5,chart_link
65,TBS0074HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,25,10,11,Gambut,-,0.7891629,102.308604,49.41244703,0.08,,,,Zaqi,2021-10-12T09:03:00.000+07:00,50000,406.13,-,Approach 5,media/TBS_3_65(FILEminimizer).JPG,media/TBS_2_65.jpg,media/TBS_1_65.jpg,media/TBS_4_65(FILEminimizer).JPG,adopsipohonriau/65,
66,TBS0075HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,38,12,11,Gambut,-,0.7891067,102.3086205,40.95078882,0.08,,,,Zaqi,2021-10-12T09:06:00.000+07:00,50000,654.75,-,Approach 5,media/TBS_3_66(FILEminimizer).JPG,media/TBS_2_66.jpg,media/TBS_1_66.jpg,media/TBS_4_66(FILEminimizer).JPG,adopsipohonriau/66,
67,TBS0076HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,24,10,11,Gambut,-,0.7891497,102.3086742,46.38986393,0.08,,,,Zaqi,2021-10-12T09:08:00.000+07:00,50000,223.47,-,Approach 5,media/TBS_3_67(FILEminimizer).JPG,media/TBS_2_67.jpg,media/TBS_1_67.jpg,media/TBS_4_67(FILEminimizer).JPG,adopsipohonriau/67,
68,TBS0077HDRMJ,Semaram,Palaquium sp,Pohon Muda,icon/young_tree.svg,-,30,11,11,Gambut,-,0.7891933,102.3086577,54.90557545,0.08,,,,Zaqi,2021-10-12T09:11:00.000+07:00,50000,744.71,-,Approach 5,media/TBS_3_68(FILEminimizer).JPG,media/TBS_2_68.jpg,media/TBS_1_68.jpg,media/TBS_4_68(FILEminimizer).JPG,adopsipohonriau/68,
69,TBS0078HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,21,10,11,Gambut,-,0.7891879,102.3087737,52.26155664,0.08,,,,Zaqi,2021-10-12T09:14:00.000+07:00,50000,172.20,-,Approach 5,media/TBS_3_69(FILEminimizer).JPG,media/TBS_2_69.jpg,media/TBS_1_69.jpg,media/TBS_4_69(FILEminimizer).JPG,adopsipohonriau/69,
70,TBS0079HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,25,10,11,Gambut,-,0.7893874,102.3086678,53.45172193,0.08,,,,Zaqi,2021-10-12T09:17:00.000+07:00,50000,406.13,-,Approach 5,media/TBS_3_70(FILEminimizer).JPG,media/TBS_2_70.jpg,media/TBS_1_70.jpg,media/TBS_4_70(FILEminimizer).JPG,adopsipohonriau/70,
71,TBS0080HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,28,11,11,Gambut,-,0.7892222,102.3094417,45.59691103,0.08,,,,Zaqi,2021-10-12T09:21:00.000+07:00,50000,797.25,-,Approach 5,media/TBS_3_71(FILEminimizer).JPG,media/TBS_2_71.jpg,media/TBS_1_71.jpg,media/TBS_4_71(FILEminimizer).JPG,adopsipohonriau/71,
72,TBS0081HDRMJ,Cempening,Quercus argentata,Pohon Muda,icon/young_tree.svg,Least Concern,27,12,11,Gambut,-,0.7892922,102.3088889,45.59691103,0.08,,,,Zaqi,2021-10-12T09:23:00.000+07:00,50000,870.41,-,Approach 5,media/TBS_3_72(FILEminimizer).JPG,media/TBS_2_72.jpg,media/TBS_1_72.jpg,media/TBS_4_72(FILEminimizer).JPG,adopsipohonriau/72,
73,TBS0082HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,31,13,11,Gambut,-,0.7894312,102.3087604,49.46780641,0.08,,,,Zaqi,2021-10-12T09:26:00.000+07:00,50000,475.77,-,Approach 5,media/TBS_3_73(FILEminimizer).JPG,media/TBS_2_73.jpg,media/TBS_1_73.jpg,media/TBS_4_73(FILEminimizer).JPG,adopsipohonriau/73,
74,TBS0083HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,35,12,11,Gambut,-,0.7892432,102.3089838,56.05175427,0.08,,,,Zaqi,2021-10-12T09:29:00.000+07:00,50000,557.64,-,Approach 5,media/TBS_3_74(FILEminimizer).JPG,media/TBS_2_74.jpg,media/TBS_1_74.jpg,media/TBS_4_74(FILEminimizer).JPG,adopsipohonriau/74,
75,TBS0084HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,34,15,11,Gambut,-,0.7892164,102.3088451,48.68490906,0.08,,,,Zaqi,2021-10-12T09:32:00.000+07:00,50000,1281.32,-,Approach 5,media/TBS_3_75(FILEminimizer).JPG,media/TBS_2_75.jpg,media/TBS_1_75.jpg,media/TBS_4_75(FILEminimizer).JPG,adopsipohonriau/75,
76,TBS0085HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,26,9,11,Gambut,-,0.7891597,102.3089766,59.03305108,0.08,,,,Zaqi,2021-10-12T09:36:00.000+07:00,50000,461.02,-,Approach 5,media/TBS_3_76(FILEminimizer).JPG,media/TBS_2_76.jpg,media/TBS_1_76.jpg,media/TBS_4_76(FILEminimizer).JPG,adopsipohonriau/76,
77,TBS0086HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,24,8,11,Gambut,-,0.7893056,102.3090833,48.20065513,0.08,,,,Zaqi,2021-10-12T09:39:00.000+07:00,50000,179.74,-,Approach 5,media/TBS_3_77(FILEminimizer).JPG,media/TBS_2_77.jpg,media/TBS_1_77.jpg,media/TBS_4_77(FILEminimizer).JPG,adopsipohonriau/77,
78,TBS0087HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,25,11,11,Gambut,-,0.7892778,102.3091038,48.20065513,0.08,,,,Zaqi,2021-10-12T09:41:00.000+07:00,50000,265.60,-,Approach 5,media/TBS_3_78(FILEminimizer).JPG,media/TBS_2_78.jpg,media/TBS_1_78.jpg,media/TBS_4_78(FILEminimizer).JPG,adopsipohonriau/78,
79,TBS0088HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,37,13,11,Gambut,-,0.7891944,102.3091038,48.20065513,0.08,,,,Zaqi,2021-10-12T09:44:00.000+07:00,50000,672.04,-,Approach 5,media/TBS_3_79(FILEminimizer).JPG,media/TBS_2_79.jpg,media/TBS_1_79.jpg,media/TBS_4_79(FILEminimizer).JPG,adopsipohonriau/79,
80,TBS0089HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,35,8,11,Gambut,-,0.7892778,102.3091111,48.20065513,0.08,,,,Zaqi,2021-10-12T09:46:00.000+07:00,50000,375.40,-,Approach 5,media/TBS_3_80(FILEminimizer).JPG,media/TBS_2_80.jpg,media/TBS_1_80.jpg,media/TBS_4_80(FILEminimizer).JPG,adopsipohonriau/80,
81,TBS0090HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,37,10,11,Gambut,-,0.7892706,102.3090646,7.853334927,0.08,,,,Zaqi,2021-10-12T09:50:00.000+07:00,50000,520.22,-,Approach 5,media/TBS_3_81(FILEminimizer).JPG,media/TBS_2_81.jpg,media/TBS_1_81.jpg,media/TBS_4_81(FILEminimizer).JPG,adopsipohonriau/81,
82,TBS0091HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,28,7,11,Gambut,-,0.7893191,102.309072,29.79604822,0.08,,,,Zaqi,2021-10-12T09:53:00.000+07:00,50000,213.17,-,Approach 5,media/TBS_3_82(FILEminimizer).JPG,media/TBS_2_82.jpg,media/TBS_1_82.jpg,media/TBS_4_82(FILEminimizer).JPG,adopsipohonriau/82,
83,TBS0092HDRMJ,Jangkang,Sterculia foetida,Pohon Muda,icon/young_tree.svg,-,21,8,11,Gambut,-,0.7891231,102.3090995,24.97297229,0.08,,,,Zaqi,2021-10-12T09:57:00.000+07:00,50000,240.99,-,Approach 5,media/TBS_3_83(FILEminimizer).JPG,media/TBS_2_83.jpg,media/TBS_1_83.jpg,media/TBS_4_83(FILEminimizer).JPG,adopsipohonriau/83,
84,TBS0093HDRMJ,Segamai,-,Pohon Muda,icon/young_tree.svg,-,23,9,11,Gambut,-,0.7891912,102.309153,5.044849754,0.08,,,,Zaqi,2021-10-12T09:59:00.000+07:00,50000,328.89,-,Approach 5,media/TBS_3_84(FILEminimizer).JPG,media/TBS_2_84.jpg,media/TBS_1_84.jpg,media/TBS_4_84(FILEminimizer).JPG,adopsipohonriau/84,
85,TBS0094HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,26,9,11,Gambut,-,0.7890574,102.309183,14.53052091,0.08,,,,Zaqi,2021-10-12T10:02:00.000+07:00,50000,381.08,-,Approach 5,media/TBS_3_85(FILEminimizer).JPG,media/TBS_2_85.jpg,media/TBS_1_85.jpg,media/TBS_4_85(FILEminimizer).JPG,adopsipohonriau/85,
86,TBS0095HDRMJ,Sonder,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,30,9,11,Gambut,-,0.7890674,102.3093041,20.92851072,0.08,,,,Zaqi,2021-10-12T10:04:00.000+07:00,50000,631.56,-,Approach 5,media/TBS_3_86(FILEminimizer).JPG,media/TBS_2_86.jpg,media/TBS_1_86.jpg,media/TBS_4_86(FILEminimizer).JPG,adopsipohonriau/86,
87,TBS0096HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,28,8,11,Gambut,-,0.7890626,102.3091884,13.20136778,0.08,,,,Zaqi,2021-10-12T10:07:00.000+07:00,50000,474.91,-,Approach 5,media/TBS_3_87(FILEminimizer).JPG,media/TBS_2_87.jpg,media/TBS_1_87.jpg,media/TBS_4_87(FILEminimizer).JPG,adopsipohonriau/87,
88,TBS0097HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,26,7,11,Gambut,-,0.7891373,102.3093231,16.62465018,0.08,,,,Zaqi,2021-10-12T10:10:00.000+07:00,50000,360.74,-,Approach 5,media/TBS_3_88(FILEminimizer).JPG,media/TBS_2_88.jpg,media/TBS_1_88.jpg,media/TBS_4_88(FILEminimizer).JPG,adopsipohonriau/88,
89,TBS0098HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,37,12,11,Gambut,-,0.7889722,102.3094167,2.901751919,0.08,,,,Zaqi,2021-10-12T10:14:00.000+07:00,50000,621.53,-,Approach 5,media/TBS_3_89(FILEminimizer).JPG,media/TBS_2_89.jpg,media/TBS_1_89.jpg,media/TBS_4_89(FILEminimizer).JPG,adopsipohonriau/89,
90,TBS0099HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,25,11,11,Gambut,-,0.7890365,102.3091677,2.901751919,0.08,,,,Zaqi,2021-10-12T10:17:00.000+07:00,50000,265.60,-,Approach 5,media/TBS_3_90(FILEminimizer).JPG,media/TBS_2_90.jpg,media/TBS_1_90.jpg,media/TBS_4_90(FILEminimizer).JPG,adopsipohonriau/90,
91,TBS0100HDRMJ,Sonder,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,27,10,11,Gambut,-,0.7889088,102.3091193,71.19869543,0.08,,,,Zaqi,2021-10-12T10:20:00.000+07:00,50000,569.84,-,Approach 5,media/TBS_3_91(FILEminimizer).JPG,media/TBS_2_91.jpg,media/TBS_1_91.jpg,media/TBS_4_91(FILEminimizer).JPG,adopsipohonriau/91,
92,TBS0101HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,14,11,Gambut,-,0.7889605,102.3091573,16.78431521,0.08,,,,Zaqi,2021-10-12T10:56:00.000+07:00,200000,925.25,-,Approach 5,media/TBS_3_92(FILEminimizer).JPG,media/TBS_2_92.jpg,media/TBS_1_92.jpg,media/TBS_4_92(FILEminimizer).JPG,adopsipohonriau/92,
93,TBS0102HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,32,11,11,Gambut,-,0.788869,102.309071,16.62881999,0.08,,,,Zaqi,2021-10-12T10:59:00.000+07:00,50000,430.04,-,Approach 5,media/TBS_3_93(FILEminimizer).JPG,media/TBS_2_93.jpg,media/TBS_1_93.jpg,media/TBS_4_93(FILEminimizer).JPG,adopsipohonriau/93,
94,TBS0103HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,24,10,11,Gambut,-,0.7889771,102.3090555,11.81143543,0.08,,,,Zaqi,2021-10-12T11:04:00.000+07:00,50000,223.47,-,Approach 5,media/TBS_3_94(FILEminimizer).JPG,media/TBS_2_94.jpg,media/TBS_1_94.jpg,media/TBS_4_94(FILEminimizer).JPG,adopsipohonriau/94,
95,TBS0104HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,38,14,11,Gambut,-,0.7890032,102.3091,10.03395865,0.08,,,,Zaqi,2021-10-12T11:07:00.000+07:00,50000,761.05,-,Approach 5,media/TBS_3_95(FILEminimizer).JPG,media/TBS_2_95.jpg,media/TBS_1_95.jpg,media/TBS_4_95(FILEminimizer).JPG,adopsipohonriau/95,
96,TBS0105HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,33,12,11,Gambut,-,0.7890307,102.3090708,19.38521106,0.08,,,,Zaqi,2021-10-12T11:11:00.000+07:00,50000,9.85,-,Approach 5,media/TBS_3_96(FILEminimizer).JPG,media/TBS_2_96.jpg,media/TBS_1_96.jpg,media/TBS_4_96(FILEminimizer).JPG,adopsipohonriau/96,
97,TBS0106HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,21,12,11,Gambut,-,0.7890769,102.3090194,20.64028334,0.08,,,,Zaqi,2021-10-12T11:14:00.000+07:00,50000,402.35,-,Approach 5,media/TBS_3_97(FILEminimizer).JPG,media/TBS_2_97.jpg,media/TBS_1_97.jpg,media/TBS_4_97(FILEminimizer).JPG,adopsipohonriau/97,
98,TBS0107HDRMJ,Kandis,Garcinia xanthochymus,Pohon Muda,icon/young_tree.svg,Least Concern,30,13,11,Gambut,-,0.7889782,102.3090841,22.92105589,0.08,,,,Zaqi,2021-10-12T11:17:00.000+07:00,50000,1094.83,-,Approach 5,media/TBS_3_98(FILEminimizer).JPG,media/TBS_2_98.jpg,media/TBS_1_98.jpg,media/TBS_4_98(FILEminimizer).JPG,adopsipohonriau/98,
99,TBS0108HDRMJ,Tempurung,-,Pohon Muda,icon/young_tree.svg,-,25,11,11,Gambut,-,0.7890939,102.3088444,26.18389326,0.08,,,,Zaqi,2021-10-12T11:22:00.000+07:00,50000,406.13,-,Approach 5,media/TBS_3_99(FILEminimizer).JPG,media/TBS_2_99.jpg,media/TBS_1_99.jpg,media/TBS_4_99(FILEminimizer).JPG,adopsipohonriau/99,
100,TBS0109HDRMJ,Tempurung,-,Pohon Muda,icon/young_tree.svg,-,27,11,11,Gambut,-,0.7889108,102.3088882,14.21603905,0.08,,,,Zaqi,2021-10-12T11:23:00.000+07:00,50000,493.44,-,Approach 5,media/TBS_3_100(FILEminimizer).JPG,media/TBS_2_100.jpg,media/TBS_1_100.jpg,media/TBS_4_100(FILEminimizer).JPG,adopsipohonriau/100,
101,TBS0110HDRMJ,Mempelam,Mangifera foetida,Pohon Muda,icon/young_tree.svg,Least Concern,20,10,11,Gambut,-,0.7890528,102.3088669,26.19763901,0.08,,,,Zaqi,2021-10-12T11:28:00.000+07:00,50000,303.86,-,Approach 5,media/TBS_3_101(FILEminimizer).JPG,media/TBS_2_101.jpg,media/TBS_1_101.jpg,media/TBS_4_101(FILEminimizer).JPG,adopsipohonriau/101,
102,TBS0111HDRMJ,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,70,18,11,Gambut,-,0.7890843,102.3090072,8.514652846,0.08,,,,Zaqi,2021-10-12T11:31:00.000+07:00,200000,6360.32,-,Approach 5,media/TBS_3_102(FILEminimizer).JPG,media/TBS_2_102.jpg,media/TBS_1_102.jpg,media/TBS_4_102(FILEminimizer).JPG,adopsipohonriau/102,
103,TBS0112HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,27,11,11,Gambut,-,0.7891132,102.30891,17.36339082,0.08,,,,Zaqi,2021-10-12T11:34:00.000+07:00,50000,08.06,-,Approach 5,media/TBS_3_103(FILEminimizer).JPG,media/TBS_2_103.jpg,media/TBS_1_103.jpg,media/TBS_4_103(FILEminimizer).JPG,adopsipohonriau/103,
104,TBS0113HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,38,16,11,Gambut,-,0.7890625,102.3089615,20.2639039,0.08,,,,Zaqi,2021-10-12T11:38:00.000+07:00,50000,866.99,-,Approach 5,media/TBS_3_104(FILEminimizer).JPG,media/TBS_2_104.jpg,media/TBS_1_104.jpg,media/TBS_4_104(FILEminimizer).JPG,adopsipohonriau/104,
105,TBS0114HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,20,11,11,Gambut,-,0.7890588,102.3090366,28.55382048,0.08,,,,Zaqi,2021-10-12T11:42:00.000+07:00,50000,171.82,-,Approach 5,media/TBS_3_105(FILEminimizer).JPG,media/TBS_2_105.jpg,media/TBS_1_105.jpg,media/TBS_4_105(FILEminimizer).JPG,adopsipohonriau/105,
106,TBS0115HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,22,14,11,Gambut,-,0.7890169,102.309035,18.27008945,0.08,,,,Zaqi,2021-10-12T11:45:00.000+07:00,50000,261.87,-,Approach 5,media/TBS_3_106(FILEminimizer).JPG,media/TBS_2_106.jpg,media/TBS_1_106.jpg,media/TBS_4_106(FILEminimizer).JPG,adopsipohonriau/106,
107,TBS0116HDRMJ,Jangkang,Sterculia foetida,Pohon Muda,icon/young_tree.svg,-,28,11,11,Gambut,-,0.7888978,102.3089799,17.26780747,0.08,,,,Zaqi,2021-10-12T11:49:00.000+07:00,50000,576.59,-,Approach 5,media/TBS_3_107(FILEminimizer).JPG,media/TBS_2_107.jpg,media/TBS_1_107.jpg,media/TBS_4_107(FILEminimizer).JPG,adopsipohonriau/107,
108,TBS0117HDRMJ,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,Conservation dependent,28,12,11,Gambut,-,0.7888928,102.3089856,11.91179634,0.08,,,,Zaqi,2021-10-12T11:53:00.000+07:00,50000,1014.03,-,Approach 5,media/TBS_3_108(FILEminimizer).JPG,media/TBS_2_108.jpg,media/TBS_1_108.jpg,media/TBS_4_108(FILEminimizer).JPG,adopsipohonriau/108,
109,TBS0118HDRMJ,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,30,14,11,Gambut,-,0.7888825,102.308855,20.62979703,0.08,,,,Zaqi,2021-10-12T11:57:00.000+07:00,50000,952.06,-,Approach 5,media/TBS_3_109(FILEminimizer).JPG,media/TBS_2_109.jpg,media/TBS_1_109.jpg,media/TBS_4_109(FILEminimizer).JPG,adopsipohonriau/109,
110,TBS0119HDRMJ,Tempurung,-,Pohon Muda,icon/young_tree.svg,-,22,9,11,Gambut,-,0.7888732,102.3089714,14.63331015,0.08,,,,Zaqi,2021-10-12T12:00:00.000+07:00,50000,293.91,-,Approach 5,media/TBS_3_110(FILEminimizer).JPG,media/TBS_2_110.jpg,media/TBS_1_110.jpg,media/TBS_4_110(FILEminimizer).JPG,adopsipohonriau/110,
